Time Stamp,CAPITL,CENTRL,DUNWOD,GENESE,HUD VL,LONGIL,MHK VL,MILLWD,N.Y.C.,NORTH,WEST,total_load
2021-01-02 18:00:00+00:00,1294.5823333333333,1915.8571083333334,597.1595416666667,1087.2776916666667,953.8563,1876.2755833333333,946.2536416666667,341.091525,5045.363666666667,657.0329416666667,1643.6644416666668,16358.414774999997
2021-01-02 19:00:00+00:00,1276.971425,1872.2271166666667,587.5317833333334,1081.5841833333334,953.0865916666667,1922.0674583333332,932.9880166666667,339.7325666666667,5035.521241666666,662.18075,1636.905625,16300.79675833333
2021-01-02 20:00:00+00:00,1335.2207333333333,1896.4921000000002,599.3573666666667,1106.0571916666665,1001.9384916666667,2014.0755416666668,940.6223833333333,345.7157583333333,5061.918841666667,663.0070333333333,1655.8223083333332,16620.227750000002
2021-01-02 21:00:00+00:00,1446.7156416666667,1929.6089666666667,636.05925,1163.7608833333334,1090.107,2223.0043333333333,985.3754083333333,364.098575,5199.120575,668.6158416666666,1716.5266000000001,17422.993075000002
2021-01-02 22:00:00+00:00,1554.4723416666666,2022.5795583333331,687.4529916666667,1231.9142083333334,1205.282275,2504.246025,1038.6899416666668,398.927075,5435.8946,690.233075,1811.1697583333334,18580.86185
2021-01-02 23:00:00+00:00,1533.3933642857141,2001.8243571428573,695.1707285714285,1227.84175,1215.5378285714287,2548.4752999999996,1035.9300642857143,402.9342428571428,5492.130678571429,690.1160142857143,1803.593942857143,18646.948271428573
2021-01-03 00:00:00+00:00,1488.7108833333332,1960.251325,687.9389333333334,1191.9614583333334,1187.5481499999999,2484.790175,1015.2137666666667,401.1623333333334,5434.804691666667,670.7597999999999,1775.6757416666667,18298.817258333336
2021-01-03 01:00:00+00:00,1444.58035,1910.0546083333331,678.0568083333334,1157.4724916666667,1155.2132,2415.0552416666665,984.683175,396.99949166666664,5347.808283333333,665.1287916666666,1747.9266333333333,17902.979075
2021-01-03 02:00:00+00:00,1393.8022833333334,1840.63005,659.5982333333333,1111.8712,1124.290425,2323.7161499999997,948.3680666666666,382.45215833333333,5247.5725,650.5331083333333,1714.4969666666666,17397.331141666666
2021-01-03 03:00:00+00:00,1313.5368833333334,1768.633775,630.1683666666667,1058.2406166666667,1058.1515833333333,2194.560841666667,898.6302583333332,358.3881166666667,5078.028891666667,637.1725833333334,1639.8391333333332,16635.35105
2021-01-03 04:00:00+00:00,1251.2156750000001,1685.19355,597.34845,1004.4756583333333,1006.3817083333333,2042.2062083333333,852.02165,330.35571666666664,4861.824533333333,630.8168083333334,1558.3767916666666,15820.21675
2021-01-03 05:00:00+00:00,1193.8646833333335,1631.2382166666666,563.7089833333333,956.6965916666667,959.8474333333334,1904.1978916666667,811.9959083333333,301.8713583333333,4649.771508333333,632.4405416666667,1475.5253166666669,15081.158433333332
2021-01-03 06:00:00+00:00,1166.8821666666665,1599.2770416666665,550.819725,925.0593166666667,918.2586249999999,1798.8968750000001,786.0320499999999,289.09996666666666,4471.166375,625.7922333333333,1436.5772416666666,14567.861616666665
2021-01-03 07:00:00+00:00,1162.8522916666668,1569.9233083333331,530.7538916666666,909.1318,895.3451416666667,1744.3435083333334,770.8789333333334,287.88905,4351.803025,619.448425,1415.0060583333334,14257.375433333335
2021-01-03 08:00:00+00:00,1161.381275,1563.7218416666667,521.3846916666666,902.805825,881.8789333333334,1711.2722583333334,761.93125,285.40366666666665,4283.125083333333,607.7557583333333,1402.9388749999998,14083.599458333334
2021-01-03 09:00:00+00:00,1155.279025,1574.5523333333333,519.508875,905.2438000000001,888.236825,1711.1697000000001,763.5982916666667,288.2359666666667,4241.249783333334,614.1335083333333,1404.4212,14065.629308333333
2021-01-03 10:00:00+00:00,1173.4683916666665,1598.972375,527.7022666666667,925.1464500000001,905.4353416666667,1737.57655,781.6083583333333,295.821625,4283.8332083333335,611.7352583333333,1422.3316916666665,14263.631516666665
2021-01-03 11:00:00+00:00,1195.2115083333333,1655.8502416666668,540.0814583333333,952.4806083333333,927.4364333333333,1786.41645,814.0031333333333,305.2153666666667,4370.971525,620.5302,1450.7629333333334,14618.959858333332
